id,issue,page,type,title,author,content,asset_ref
garden-gate:171:p050:text:01,171,50,text,4 Tips for Growing Peppers,Niki Jabbour,"Start seeds indoors 8 to 10 weeks before your last frost date, using a heated mat if you have one and giving seedlings at least 16 hours of light each day. Transplant peppers after the last frost into full sun and fertile soil, spacing plants 12 to 18 inches apart and staking them at planting time. Peppers do best in a long growing season and will respond to consistent care.",
garden-gate:171:p050:image:01,171,50,image,4 Tips for Growing Peppers,Niki Jabbour,Seed tray and transplanting photos showing peppers started indoors and moved to the garden.,
garden-gate:171:p051:text:01,171,51,text,4 Tips for Growing Peppers,Niki Jabbour,"Water peppers by checking the soil 2 inches down and keep them evenly moist to avoid blossom end rot. Mulch to reduce watering needs and fertilize every 2 to 3 weeks after planting with a liquid organic fish and seaweed fertilizer. Harvest sweet peppers at their mature size and color, clip ripe peppers with garden snips rather than yanking them, and preserve the surplus by dehydrating, pickling, freezing or turning them into hot sauce.",
garden-gate:171:p051:text:02,171,51,text,Be on the lookout,,"Blossom drop can come from overwatering, cool nights or daytime temperatures over 90 degrees F. Sunscald appears as white to brown papery patches when young fruit is suddenly exposed to the sun. Bacterial leaf spot causes leaf loss and stunted fruits; if it’s been a problem before, use resistant varieties, rotate crops and space plants for good air flow.",
garden-gate:171:p051:image:01,171,51,image,4 Tips for Growing Peppers,Niki Jabbour,"Pepper plant and mulched-bed photos used with the water, fertilize and harvest tips.",
garden-gate:171:p052:text:01,171,52,text,Meet 6 Types of Peppers,Niki Jabbour,"Sweet peppers have little to no heat and a sweet, fruity flavor. Bell peppers are essential in the kitchen and the garden, while corno di Toro and banana peppers bring long, tapering fruit and plenty of versatility. Specialty cultivars such as ‘Candy Snax Mini Pepper Mixture’, ‘Majestic Red’, ‘Cornito Giallo’, ‘Carmen’, ‘Goddess’ and ‘Sweet Banana’ offer a range of colors, sizes and ripening times.",
garden-gate:171:p052:image:01,171,52,image,Meet 6 Types of Peppers,Niki Jabbour,"Sweet pepper collage showing bell, corno di toro and banana pepper types with close-up cultivar shots.",
garden-gate:171:p053:text:01,171,53,text,Chili Peppers,Niki Jabbour,"Hot peppers can run from mildly spicy to fire-alarm fiery. Jalapeños are a kitchen staple, cayenne peppers are excellent dried for flakes and habaneros bring scorching heat and citrusy flavor for hot sauce and spicy salsas. Other notable selections include ‘Jedi’, ‘Fiesta Cayenne Blend’, ‘Red Flame’, ‘Red habanero’ and ‘Red Savina’. Hot peppers contain capsaicin, so wear gloves when slicing and dicing and wash your hands carefully when you’re done.",
garden-gate:171:p053:image:01,171,53,image,Chili Peppers,Niki Jabbour,"Hot pepper collage showing jalapeño, cayenne and habanero types along with the handling warning box.",
garden-gate:171:p054:text:01,171,54,text,1st Prize Foliage,,"Stacey Toomey’s 60×14-inch windowbox is attached to an east-facing window in part shade. An antique shutter on the front provides interest when the plants are still small. She bought three 12-inch preplanted hanging basket combos that included wing begonia, inch plant and potato vine, then filled in with individual 4-inch pots. Maintenance is simple: water, feed and trim.",
garden-gate:171:p054:text:02,171,54,text,2023 Reader Container Challenge,Sherri Ribbey,This is the time of year that containers are top of mind for every gardener. Half the fun of planting them is trying out new combinations or swapping plants out for new looks each season. The other half is seeing what other gardeners have come up with — a little inspiration can really get the creative juices flowing. Last year we put out a call to readers asking them to send in their best container designs so we can share them with everyone here. The response was amazing — our readers really know how to put together beautiful containers!,
garden-gate:171:p055:image:01,171,55,image,2023 Reader Container Challenge,,Grand prize container photo of a windowbox attached to an east-facing window in part shade.,
garden-gate:171:p055:image:02,171,55,image,Grand Prize Winner,,"Winner portrait and prize container photo for Stacey Toomey, PA.",
garden-gate:171:p056:text:01,171,56,text,Containers that Make an Entrance,,"Shirley’s 17-inch-tall and 24-inch-square containers provide a brilliant greeting on either side of the sidewalk that leads to her front door. They’re packed with colorful annuals that bloom from spring to frost. The large-leaved coleus splashed with pink makes an eye-catching thriller, while globe amaranth and lantana are drought tolerant and don’t need deadheading. Shirley’s palette of bright, warm colors could easily be swapped for pastels or a monochromatic theme if that fits better with your garden’s style.",
garden-gate:171:p056:image:01,171,56,image,Containers that Make an Entrance,,Large container photo showing the bold annual planting at Shirley Schultz’s front door.,
garden-gate:171:p057:text:01,171,57,text,Sophisticated Color,,"Sandy’s container combination uses shades of purple to bring a relaxing vibe to her deck. Sunny yellow from the variegated vinca and bright magenta petunia adds some pop. Most of the plants are quite heat and drought tolerant and take summers in stride. To keep this container flowering, Sandy sprinkles Osmocote® on top of the potting mix at planting time, then fertilizes every 3 weeks with a liquid plant food.",
garden-gate:171:p057:image:01,171,57,image,Sophisticated Color,,"Large container photo showing the purple-themed deck container from Sandy Butkis, MI.",
garden-gate:171:p058:text:01,171,58,text,Taste of the Tropics,,"Joyce put this grouping together with leftovers from other containers she’d planted up earlier, and it turned out great. Its bright and bold blooms from lantana and mandevilla bring warmth, excitement and a tropical feel to the patio. The plants don’t need any deadheading and are quite drought tolerant. Look for mandevilla varieties with a bushy habit, such as Sun Parasol® Original Red.",
garden-gate:171:p058:image:01,171,58,image,Taste of the Tropics,,Large tropical container photo of lantana and mandevilla at Joyce Hannaford’s patio.,
garden-gate:171:p058:image:02,171,58,image,One Terrific Trough,,"Antique stone trough container photo with elephant ears, begonia and purple Swedish ivy.",
garden-gate:171:p059:text:01,171,59,text,Keep Shade Colorful,,"A shady out-of-the-way corner can be a challenging place to put a container, but Claudia found a group of plants that thrive on neglect, providing color and texture from spring to frost. Snake plant, purple heart, tall sedum, lantana, asparagus fern and dichondra keep this sophisticated container going without much fuss.",
garden-gate:171:p059:text:02,171,59,text,One Terrific Trough,,"When you have a special planter like this 48×18-inch antique stone trough, you want to give it pride of place. Sophath has done that by incorporating it into the foundation planting so it sits outdoors in this zone 6 garden all year and the contents get swapped out seasonally to keep curb appeal high. Mounds of begonia, iresine and purple Swedish ivy cover the long stems of the row of elephant ears that provide lots of interest and drama.",
garden-gate:171:p059:image:01,171,59,image,Keep Shade Colorful,,"Shade container photo showing snake plant, purple heart and other low-maintenance foliage plants.",
garden-gate:171:p060:text:01,171,60,text,Passionate About Purple,,"Charlene’s planter is really a plastic insert slipped into a decorative wrought-iron plant stand, but you can’t tell by looking at it. The growing conditions on the west side of the house in full sun can be harsh, but this group of plants did just fine. Angelface Blue angelonia makes a great thriller and provides a stately presence and loads of color from late spring to frost.",
garden-gate:171:p060:image:01,171,60,image,Passionate About Purple,,"West-facing full-sun container photo with angelonia, verbena and petunia on a wrought-iron plant stand.",
garden-gate:171:p061:text:01,171,61,text,Cottage Garden in a Box,,"Linda has been trying different plants over the years to get a cottage garden look for the 8-foot-long windowbox just outside her dining room window. She finally discovered a combination that provides maximum color with minimal effort. This mix of annuals, from the upright angelonia to the bacopa spilling over the front, doesn’t need deadheading and looks great with just an occasional feeding and watering.",
garden-gate:171:p061:text:02,171,61,text,Flowers to the Max,"Leanne James, CT","Adding a windowbox is a great way to integrate the storage shed in with the garden. Leanne plants 4 1/2-inch pots in a custom-made 36×10-inch wooden windowbox, adds a slow-release fertilizer at planting time and then starts using a water-soluble plant food every 10 days. Most of the plants are vigorous growers and need maintenance pruning every 3 weeks to keep the look full instead of wild.",
garden-gate:171:p061:image:01,171,61,image,Cottage Garden in a Box,,Composite windowbox photo showing the cottage-garden style planting under a dining room window.,
garden-gate:171:p061:image:02,171,61,image,Flowers to the Max,,Windowbox photo attached to the shed showing the purple and pink annual planting.,
garden-gate:171:p062:text:01,171,62,text,Sun-Soaked Side Yard,,"Sure, your side yard might be hidden from sight, infrequently traveled or have minimal square footage — but is it sunny? With careful planning, this area can become its own secret garden: an intimate spot that delights all the senses with lovely sights, smells and even tastes. Take advantage of this full-sun situation and grow stunning blooms as well as flavorful edible plants. You just need to employ some tried-and-true small space design hacks to make it happen.",
