id,issue,page,type,title,author,content,asset_ref
garden-gate:185:p061:text:04,185,61,text,Regional Pest Roundup,Sherri Ribbey,"Peony Paeonia hybrids Perennial; single or double pink, white, purple, yellow or red blooms in early to late spring; full sun; 2 to 4 ft. tall and wide; cold hardy in USDA zones 3 to 8 Attractive to tiphia wasps",
garden-gate:185:p061:text:05,185,61,text,Regional Pest Roundup,Sherri Ribbey,"Pot marigold Calendula officinalis Annual; daisy-shaped blooms in golden yellow, orange, pink, peach, cream or bronze from late spring to frost; full sun to part shade; 12 to 24 in. tall, 12 to 18 in. wide Attractive to lady beetles, hoverflies",
garden-gate:185:p061:text:06,185,61,text,Regional Pest Roundup,Sherri Ribbey,"Grow long-blooming plants. That way there are always flowers for insects to feed on. While it's often the larvae that feed on pests, adults can have a short lifespan and need food at just the right time to feed, reproduce and lay eggs.",
garden-gate:185:p061:text:07,185,61,text,Regional Pest Roundup,Sherri Ribbey,Insects need water too. Add a few stones to a birdbath so insects have shallow areas where they can safely access moisture.,
garden-gate:185:p061:text:08,185,61,text,Regional Pest Roundup,Sherri Ribbey,Flower shape makes a difference. Many beneficial insect adults feed on nectar and pollen but have small mouthparts. Make it easy for them to access by growing umbelshaped and daisy-shaped blooms.,
garden-gate:185:p061:text:09,185,61,text,Regional Pest Roundup,Sherri Ribbey,"Queen Anne's lace Daucus carota Biennial; white blooms in summer; full sun to part shade; 36 to 48 in. tall, 6 to 12 in. wide; cold hardy in USDA zones 3 to 11 Attractive to hoverflies, lacewings, lady beetles",
garden-gate:185:p061:text:10,185,61,text,Regional Pest Roundup,Sherri Ribbey,"Sweet alyssum Lobularia maritima Tender perennial; clusters of individual white, purple or lavender flowers form a mass of color from late spring to frost; full sun to part shade; 3 to 9 in. tall, 6 to 14 in. wide; cold hardy in USDA zones 9 to 11 Attractive to hoverflies",
garden-gate:185:p061:image:01,185,61,image,Regional Pest Roundup,Sherri Ribbey,Natural pest control plant photo of dill with airy yellow umbels that attract beneficial insects.,
garden-gate:185:p061:image:02,185,61,image,Regional Pest Roundup,Sherri Ribbey,Natural pest control plant photo of goldenrod with yellow flower clusters that attract hoverflies and soldier beetles.,
garden-gate:185:p061:image:03,185,61,image,Regional Pest Roundup,Sherri Ribbey,Natural pest control plant photo of a peony bloom that attracts tiphia wasps.,
garden-gate:185:p061:image:04,185,61,image,Regional Pest Roundup,Sherri Ribbey,Natural pest control plant photo of orange pot marigold flowers that attract lady beetles and hoverflies.,
garden-gate:185:p064:image:01,185,64,image,The Giving Garden,Kristin Beane Sullivan,"Opening photo of Sue and Bob Olson's colorful Mankato, Minnesota garden with layered flower borders and lawn.",
garden-gate:185:p065:text:01,185,65,text,The Giving Garden,Kristin Beane Sullivan,"Walk through Sue and Bob Olson's Mankato, Minnesota, garden, and you'll find just as many stories as you'll find plants. Connections to other people are the heart of this 1/2-acre garden. For example, Sue says, ""My brother built this shed for me about 15 years ago. I love it because it's his handiwork."" Nearly every plant and ornament here carries a memory or a tie to a friend, family member or experience. This is why we chose the Olsons as our Annual Reader Garden Award grand prize winners. Congratulations to this creative gardening couple! Now let's take a tour and hear their stories.",
garden-gate:185:p065:image:01,185,65,image,The Giving Garden,Kristin Beane Sullivan,"Reader Garden Award photo of the Olson backyard filled with mature perennial beds, annual color and garden paths.",
garden-gate:185:p066:text:01,185,66,text,The Giving Garden,Kristin Beane Sullivan,"When Sue and Bob moved to Mankato and purchased this zone 5 property 26 years ago, the backyard was all lawn except for a perennial-filled island bed in need of renovation. Sue had grown up in a family of gardeners and always kept a garden as an adult. So she knew that it was better to watch the existing beds for a season to get to know the property before she started executing all of her backyard dreams.",
garden-gate:185:p066:text:02,185,66,text,The Giving Garden,Kristin Beane Sullivan,"When they did dig into the perennial bed project, they found Siberian iris, garden phlox, daylilies, purple coneflowers and many other Midwestern stalwarts. Sue says, ""I kept as much as I could but cleaned that bed up and spread the plants around.""",
garden-gate:185:p066:text:03,185,66,text,The Giving Garden,Kristin Beane Sullivan,"They raised their children in this house and now welcome grandchildren to visit. Once she had more time to garden, Sue really ramped up the outdoor projects, and every spring she and Bob seem to add another element to the backyard. (The latest project is a series of raised beds filled with cut flowers at the back of the garden.) You can see in the overhead view at right that the plantings extend around the backyard's",
garden-gate:185:p066:text:04,185,66,text,The Giving Garden,Kristin Beane Sullivan,Daylily Hemerocallis spp. and hybrids Garden phlox Phlox paniculata Purple coneflower Echinacea purpurea Siberian iris Iris sibirica,
garden-gate:185:p066:text:05,185,66,text,The Giving Garden,Kristin Beane Sullivan,"Generous proportions At 18x23 feet, this patio comfortably seats eight at two tables while still leaving room for colorful containers.",
garden-gate:185:p066:text:06,185,66,text,The Giving Garden,Kristin Beane Sullivan,"perimeter and surround the house, incorporating the 8x12-foot garden shed as well as several raised vegetable and flower beds. Over time, the couple has learned how to protect plantings from deer that live in the wooded area at the back of the property and how to keep a garden colorful from spring through fall.",
garden-gate:185:p066:text:07,185,66,text,The Giving Garden,Kristin Beane Sullivan,The property slopes down from front to back: The secondstory floor-to-ceiling windows in photo 2 offer almost a bird's-eye view of the backyard from the couple's living room. It's a year-round show.,
garden-gate:185:p066:image:01,185,66,image,The Giving Garden,Kristin Beane Sullivan,"Photo of the Olson garden viewed from the house, showing layered beds and a sloped backyard.",
garden-gate:185:p066:image:02,185,66,image,The Giving Garden,Kristin Beane Sullivan,Photo detail of a welcoming garden area or seating spot in the Olson landscape.,
garden-gate:185:p067:text:01,185,67,text,The Giving Garden,Kristin Beane Sullivan,"In 26 years, the Olsons have added all of the perimeter borders, planted dozens of trees and renovated the island bed in the center of the lawn.",
garden-gate:185:p067:text:02,185,67,text,The Giving Garden,Kristin Beane Sullivan,Late-season enjoyment The wood fireplace gets the most use in the fall as the weather cools down and the mosquitos are less active.,
garden-gate:185:p067:text:03,185,67,text,The Giving Garden,Kristin Beane Sullivan,"In warmer weather, they enjoy eating alfresco on the lower patio, which has two dining sets that accommodate their growing family. Up a few steps, visitors can retire to a comfortable lounge area complete with the wood-burning fireplace in photo 3, perfect for cool evenings in spring and fall.",
garden-gate:185:p067:text:04,185,67,text,The Giving Garden,Kristin Beane Sullivan,"As all gardens do, this one has evolved. In the early years here, the couple dined on an upperlevel deck and had a hot tub on the nearby patio. Over time, habits and space usage changed. When entertaining became a bigger priority, they removed the hot tub, renovated that patio and added the fireplace. Then Sue and Bob built a second patio large enough to comfortably accommodate a group.",
garden-gate:185:p067:text:05,185,67,text,The Giving Garden,Kristin Beane Sullivan,"Of course the Olsons enjoy entertaining in their backyard, but this isn't the only way they create memories and connect with people in the garden. Experiences with friends and family have contributed to the garden's décor and design as well.",
garden-gate:185:p067:image:01,185,67,image,The Giving Garden,Kristin Beane Sullivan,"Garden at a Glance image for the Olson garden, showing the plan or overview of the Reader Garden Award landscape.",
garden-gate:185:p068:text:01,185,68,text,The Giving Garden,Kristin Beane Sullivan,"A resting spot near the vegetable garden Because they don't have enough indoor storage space for it, Sue bought a furniture cover for the church pew, ""cinches it tight and says a prayer"" over winter.",
garden-gate:185:p068:text:02,185,68,text,The Giving Garden,Kristin Beane Sullivan,"Custom mosaic Sue arranged flat glass beads on these old windows, then secured each one with E6000 waterproof glue.",
garden-gate:185:p068:text:03,185,68,text,The Giving Garden,Kristin Beane Sullivan,"Beds and borders throughout this backyard are filled with reminders of loved ones and different experiences. CONNECTIONS TO THE PAST Several years ago Bob drove three hours with his car's hatchback open to bring home the pew in photo 4 from his childhood church. (On this trip he learned that if he turned the music volume high enough, he could drown out the dinging trunk alarm!) Sue painted a favorite quote on it and sealed it with Gronomics Cedar Garden Bed Oil to protect it.",
garden-gate:185:p068:text:04,185,68,text,The Giving Garden,Kristin Beane Sullivan,"She says, ""We used to carry every ornament and pot indoors every fall. But we got to the point that we couldn't do that anymore."" She felt emboldened to leave glazed containers outdoors when she saw that a nearby nursery left their stock out in winter. Now the couple empties the pots, turns them upside down and leaves them where they stand. Sue says that they haven't lost one to winter damage yet.",
